espacio_cultural_id,provincia_id,localidad_id,provincia,localidad,nombre,direccion,latitud,longitud,denominacion_especifica,fuente,descripcion,jurisdiccion _declaratoria,fecha_de_inauguracion,decreto_o_ley,numero_de_decreto_o_ley
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Centro Nacional de la Música (ex Biblioteca Nacional),México 560/62/64/68/84,-34.61491667,-58.37397222,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,10/5/2004,Decreto,570.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Centro Nacional de Reeducación Social (CENARESO), Asociación de Lucha contra la Bulimia y la Anorexia, y el Instituto de Formación Juan Pablo II","Combate de los Pozos 2073, 2133 y 2193",-34.63280556,-58.39133333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,24/11/2015,Decreto,2524.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Centro Vasco Laurak Bat,Avenida Belgrano 1144,-34.61322222,-58.38247222,Bien de Interés Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,22/7/2014,Decreto,1163.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cine Teatro Gran Rex,Av. Corrientes 837,-34.60341667,-58.37883333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,21/6/2011,Decreto,837.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cine Teatro Ópera,Av. Corrientes 860,-34.60341667,-58.37883333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,21/6/2011,Decreto,837.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cine Teatro Regio,Av. Córdoba 6056,-34.58416667,-58.44586111,Bien de interés histórico-artístico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,21/6/2011,Decreto,837.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Club de Pescadores,"Sobre el Rio de la Plata, frente a la Avenida Costanera Rafael Obligado",-34.56325,-58.4035,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,11/6/2001,Decreto,766.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Club Español,Bernardo de Irigoyen Nros. 172/180,-34.61047222,-58.38047222,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,22/7/2014,Decreto,1163.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Club Gimnasia y Esgrima de Buenos Aires, sede General San Martín",Avenida Presidente Figueroa Alcorta 5575,-34.56022222,-58.42594444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,22/7/2014,Decreto,1163.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. de Marina José Murature,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,12/6/1962,Decreto,5407.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Federico Brandsen,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Hilario Ascasubi,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Ignacio Alvarez Thomas,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Isidoro Suárez,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,2/10/1946,Decreto,12806.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Jordan Czeslaw Wysocki,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,4/10/1976,Decreto,2367.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. José de Olavarría,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,2/10/1946,Decreto,12806.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Manuel Dorrego,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Pedro José Díaz,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,2/10/1946,Decreto,12806.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel. Ramón L. Falcón,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,30/10/1981,Decreto,1809.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cnel.de Marina Francisco Seguí,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/11/1947,Decreto,34033.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Coches Nros. 5, 10, 16, 22, 27, 48, 81, 83, 86, 100, 107, 114, 121, 124, 125, y Nº 3 English Electric, coches tirados a caballo y el tranvía “Compañía Lacroze”","Línea ""A"" de subterráneos",-34.62805556,-58.44225,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,25/9/2014,Decreto,1670.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colegio Nacional de Buenos Aires,Bolívar 263,-34.61094444,-58.37363889,Lugar Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,5/11/1943,Decreto,12904.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colegio Nacional de Buenos Aires,Bolívar Nros. 233/61/63/65,-34.61094444,-58.37363889,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,11/7/2016,Decreto,843.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colegio San José (Declarado también por Decreto 950/98,Azcuénaga 158/62 - Bartolomé Mitre 2455 - Tte. Gral. Perón 2450,-34.60816667,-58.401,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,28/10/1998,Ley,25045.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Colegio San José (declarado también por Ley 25045),Azcuénaga 158/62 - Bartolomé Mitre 2455 - Tte. Gral. Perón 2450,-34.60816667,-58.401,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,14/8/1998,Decreto,950.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Confederación General del Trabajo (C.G.T.),Azopardo 820,-34.61713889,-58.36725,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,12/9/2007,Decreto,1233.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Confederación General Económica,Av. Rivadavia 1113/1115/1119/1123,-34.6085,-58.38225,Lugar Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,21/4/2010,Decreto,523.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Confitería El Molino,Rivadavia 1801,-34.60902778,-58.39225,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,24/10/1997,Decreto,1110.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Congreso de la Nación,Av. Entre Ríos y Rivadavia,-34.60966667,-58.39258333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,28/12/1993,Decreto,2676.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Conjunto El Hogar Obrero Villa Ortúzar,"Giribone Nros. 1321/25, Álvarez Thomas Nros. 1320/26/30 y Elcano Nro. 3665",-34.57911111,-58.46086111,Bien de interés histórico nacional,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/7/2015,Decreto,1302.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Convento de las Catalinas. Convento de Santa Catalina de Siena,"Calles San Martín, Viamonte, Reconquista y Córdoba",-34.59913889,-58.37383333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,18/2/1975,Decreto,369.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Convento de los Mercedarios,Reconquista 269,-34.605,-58.37222222,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,14/8/1957,Decreto,9532.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Convento de los Recoletos Franciscanos (Centro Cultural Recoleta - ex Asilo de ancianos Gob. Viamonte),Junin 1930,-34.58636111,-58.39169444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,28/9/1948,Decreto,29746.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Corbeta ""Uruguay""",s/d,-34.60422222,-58.36625,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,6/6/1967,Decreto,3968.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Cornelio Saavedra,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Coronel Juan Bautista Thorne,Cementerio Británico,-34.59111111,-58.46488889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,21/4/2010,Decreto,525.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Crematorio Municipal,Cementerio de la Chacarita,-34.59105556,-58.46130556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,2/10/2007,Decreto,1289.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Dársena Norte (Combate Naval de Los Pozos),s/d,-34.59447222,-58.36627778,Lugar Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,21/5/1942,Decreto,120412.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Deán Saturnino Segurola,Catedral de Buenos Aires,-34.60763889,-58.37333333,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,11/7/1946,Decreto,2236.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Delfina Vedia de Mitre,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Diario La Prensa,Av de Mayo 567,-34.60833333,-58.37433333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,15/11/1995,Ley,24594.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Domingo Faustino Sarmiento,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Domingo Matheu,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/1/1946,Decreto,3039.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio “Teniente General Castiñeiras” (Ex SOMISA),Avenida Belgrano Nros. 751/69/91,-34.61263889,-58.37705556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/12/2014,Decreto,2311.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio Ángel Giménez,Tte. Gral. Juan Domingo Perón Nros. 2070/72/74,-34.60708333,-58.39594444,Bien de interés histórico nacional,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/7/2015,Decreto,1302.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio Juan B. Justo,Martín García Nros. 465/73/95 y Bolívar Nros. 1856/64/94,-34.63022222,-58.37130556,Bien de interés histórico nacional,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/7/2015,Decreto,1302.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio Kavanagh,San Martín 1060/68/80/94 y Florida 1035/45/55/65/75/85/95,-34.5955,-58.37480556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,15/4/1999,Decreto,349.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio que fuera el Ministerio de Obras y Servicios Públicos,"Manzana entre las avenidas 9 de Julio, Belgrano y las calles Moreno y Lima",-34.61216667,-58.38166667,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,11/4/2002,Ley,25582.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio Rochdale,Calles Owen Nros. 2921/31/37 y Rochdale Nros. 1134/38,-34.64738889,-58.38813889,Bien de interés histórico nacional,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/7/2015,Decreto,1302.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificio Tornquist,Bartolomé Mitre 523/31/59,-34.60675,-58.37461111,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,19/6/2002,Decreto,1055.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Edificios de la calle Austria 2577/87/89/93/ 2601,Austria 2577/87/89/93 y 2601,-34.58433333,-58.3985,Lugar Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,15/4/1999,Decreto,349.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Emma Nicolay de Caprile,Recoleta,-34.5875,-58.39338889,Sepulcro,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/9/1982,Decreto,508.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela ""Catedral al Norte"" (actual J. M. Estrada)",Reconquista 461,-34.60241667,-58.37255556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/1/1970,Decreto,151.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela ""Otto Krause""","Paseo Colón 650, Chile - Azopardo - México",-34.61519444,-58.36869444,Bien de Interés Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,31/5/1995,Ley,24491.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela de Comercio Nº 2 ""Dr. Antonio Bermejo"" (fachada y primer patio)",Av. Callao 628,-34.60155556,-58.39288889,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,15/10/2012,Decreto,1946.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela Nacional Normal de Profesores Nº 1 ""Pte.R.Sáenz Peña""",Avenida Córdoba 1951,-34.59936111,-58.39530556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,30/9/1975,Ley,21181.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela Normal ""Mariano Acosta""","General Urquiza 277, esquina Moreno",-34.61369444,-58.41019444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,15/9/1999,Ley,25171.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela Normal Nº 5 ""Gral. Don Martín Miguel de Güemes""",Arcamendia Nºs. 707/43/93,-34.64105556,-58.38016667,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,3/7/2015,Decreto,1288.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Escuela Pedro de Mendoza Nº 19 Distrito Escolar Nº 4 – Museo de Bellas Artes de la Boca – Complejo Cultural Benito Quinquela Martín,Avenida Pedro de Mendoza 1835,-34.63902778,-58.36077778,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,29/3/2011,Decreto,373.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Escuela Técnica Nº 31, Distrito Escolar Nº 4 “Maestro Quinquela”",Avenida Pedro de Mendoza 1777,-34.63888889,-58.35963889,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,29/3/2011,Decreto,373.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,ESMA - Casino de Oficiales de la ex Escuela Superior de Mecánica de la Armada,"Polígono formado por las calles Pico, La Cachila, Muratore y San Martín con frente hacia Av. del Libertador",-34.53852778,-58.46380556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,19/8/2008,Decreto,1333.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,ESMA - Predio y restantes edificios de la Escuela Superior de Mecánica de la Armada,"Av. del Libertador Nº 8151, 8209, 8305, 8401, 8461",-34.53852778,-58.46380556,Lugar Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,19/8/2008,Decreto,1333.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Esquina Homero Manzi,San Juan 3601 (y Boedo),-34.62536111,-58.41627778,Sitio Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,25/9/1996,Ley,24704.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Estación Terminal Retiro,Ramos Mejía 1340/1402,-34.59161111,-58.37516667,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,20/3/1997,Decreto,262.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Plaza de Mayo, Línea A",s/d,-34.60869444,-58.37058333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Perú, Línea A",s/d,-34.60855556,-58.37455556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Piedras, Línea A",s/d,-34.60886111,-58.37852778,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Lima, Línea A",s/d,-34.60911111,-58.38252778,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Estación Saenz Peña Línea A,s/d,-34.60941667,-58.38669444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Estación Congreso,s/d,-34.60922222,-58.39269444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Pasco (Norte), Línea A",s/d,-34.60966667,-58.39830556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Alberti (Sur), Línea A",s/d,-34.60983333,-58.40075,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Plaza Miserere, Línea A",s/d,-34.60972222,-58.40683333,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación San Juan, Línea C",s/d,-34.62275,-58.37994444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Independencia, Línea C",s/d,-34.61808333,-58.38022222,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Moreno, Línea C",s/d,-34.61244444,-58.38055556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Av. De Mayo, Línea C",s/d,-34.609,-58.38069444,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Diagonal Norte, Línea C",s/d,-34.60480556,-58.37930556,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Lavalle, Línea C",s/d,-34.60205556,-58.37813889,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación San Martín,  Línea C",s/d,-34.59563889,-58.37741667,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación Catedral, Línea D",s/d,-34.59563889,-58.37741667,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
9,2,2000010,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,"Estación 9 de Julio, Linea D",s/d,-34.60433333,-58.38038889,Monumento Histórico,"Comisión Nacional de Monumentos, de Lugares y de Bienes Históricos (CNMLBH)",s/d,Nacional,16/5/1997,Decreto,437.0
